id,departamento,salario,idade
60125,RH,4133.33,58
60126,Vendas,6310.77,47
60127,Vendas,3352.16,63
60128,Vendas,11073.22,60
60129,RH,12496.31,27
60130,Marketing,3251.85,32
60131,RH,14250.73,59
60132,RH,10583.86,48
60133,Vendas,10756.8,63
60134,Diretoria,9731.92,35
60135,Marketing,4112.24,65
60136,Diretoria,12962.02,65
60137,Diretoria,8634.57,25
60138,RH,9262.04,59
60139,RH,6514.54,32
60140,Diretoria,13623.1,33
60141,Diretoria,7952.7,46
60142,Diretoria,5139.42,25
60143,TI,7272.89,35
60144,Diretoria,13169.51,56
60145,Marketing,14751.5,44
60146,Diretoria,6034.06,27
60147,TI,3747.67,45
60148,Diretoria,11377.01,29
60149,RH,7143.59,27
60150,TI,7057.6,46
60151,Diretoria,5494.97,55
60152,RH,3430.4,54
60153,Engenharia,6262.59,65
60154,Diretoria,6415.72,55
60155,Marketing,3290.66,62
60156,Diretoria,8829.15,40
60157,Marketing,12471.55,49
60158,TI,11778.79,64
60159,Diretoria,14971.59,53
60160,RH,11876.11,30
60161,Engenharia,8013.11,63
60162,Vendas,7757.86,45
60163,Marketing,4796.31,39
60164,RH,9872.33,40
60165,Vendas,5416.94,26
60166,TI,13441.29,48
60167,RH,13871.78,48
60168,RH,9913.07,37
60169,TI,13319.11,29
60170,Vendas,8351.73,52
60171,TI,4372.05,38
60172,TI,7677.21,26
60173,Engenharia,8047.16,51
60174,Diretoria,11876.15,22
60175,TI,12487.01,47
60176,Marketing,3383.21,21
60177,Vendas,9475.33,57
60178,Vendas,7559.6,49
60179,Engenharia,10605.0,53
60180,RH,12508.74,48
60181,TI,10433.43,36
60182,Engenharia,4792.07,44
60183,Engenharia,11110.81,45
60184,TI,13900.19,33
60185,Marketing,12182.94,61
60186,Vendas,3204.78,37
60187,Marketing,3684.07,46
60188,Marketing,8671.84,25
60189,Engenharia,13693.85,64
60190,TI,11312.97,31
60191,Vendas,11814.83,50
60192,Engenharia,10652.24,29
60193,Marketing,7489.81,22
60194,Engenharia,8158.77,40
60195,Diretoria,13240.98,42
60196,TI,10291.5,22
60197,Engenharia,5184.57,25
60198,TI,9855.83,57
60199,RH,9850.16,58
60200,Marketing,10642.03,59
60201,RH,7804.24,25
60202,RH,13493.55,54
60203,Vendas,9281.48,57
60204,TI,9452.67,40
60205,TI,12200.11,65
60206,Engenharia,9692.33,27
60207,Engenharia,5862.72,60
60208,Diretoria,12340.1,20
60209,Vendas,10842.27,46
60210,Vendas,8635.53,52
60211,Engenharia,12147.81,61
60212,Marketing,13726.29,55
60213,Vendas,5935.85,53
60214,Marketing,7620.28,29
60215,TI,10709.25,61
60216,Marketing,7335.97,47
60217,RH,8614.75,45
60218,Marketing,8817.71,65
60219,Marketing,12946.44,53
60220,Engenharia,11076.05,57
60221,RH,8494.42,43
60222,Vendas,7809.93,60
60223,Engenharia,11430.12,39
60224,RH,9161.81,36
60225,RH,10676.15,46
60226,TI,13554.95,38
60227,Marketing,4979.15,63
60228,Marketing,5921.14,36
60229,Marketing,5738.44,65
60230,Diretoria,14019.1,40
60231,Engenharia,13492.77,44
60232,TI,11403.3,35
60233,Vendas,12229.8,54
60234,Vendas,7729.56,20
60235,Marketing,5160.01,23
60236,RH,3411.49,50
60237,TI,14628.36,52
60238,Engenharia,10215.04,41
60239,Vendas,7219.93,51
60240,Engenharia,11423.03,46
60241,Diretoria,6601.02,33
60242,Vendas,12458.45,25
60243,TI,10932.85,64
60244,Marketing,8037.21,27
60245,RH,7833.01,55
60246,TI,10035.61,44
60247,Vendas,9506.6,39
60248,Vendas,7316.99,20
60249,TI,3235.03,33
60250,Marketing,4437.58,57
60251,Engenharia,10506.27,49
60252,Marketing,9355.98,46
60253,Engenharia,4950.57,64
60254,TI,4131.2,47
60255,TI,3880.74,47
60256,RH,6490.11,39
60257,TI,10864.39,37
60258,RH,5582.87,31
60259,TI,12442.94,24
60260,Marketing,6458.49,37
60261,Marketing,9887.52,36
60262,TI,12240.79,57
60263,Vendas,5919.99,39
60264,Marketing,7729.28,49
60265,Diretoria,6120.12,53
60266,Vendas,10507.87,36
60267,Vendas,10842.17,29
60268,Diretoria,7964.15,42
60269,Engenharia,3723.33,60
60270,Vendas,9049.28,60
60271,RH,13785.14,62
60272,Marketing,7727.77,34
60273,Vendas,3779.05,36
60274,Engenharia,14307.47,57
60275,TI,14382.79,65
60276,Engenharia,11067.81,33
60277,Engenharia,14939.8,56
60278,TI,7433.16,55
60279,RH,14096.29,27
60280,RH,8180.69,60
60281,RH,12927.96,20
60282,Marketing,5045.4,65
60283,Diretoria,8612.3,63
60284,TI,8144.54,24
60285,RH,8879.44,64
60286,TI,13482.16,45
60287,Vendas,10584.66,50
60288,Diretoria,11603.96,23
60289,Marketing,8167.53,45
60290,Vendas,9631.7,43
60291,Marketing,14917.76,27
60292,Vendas,6397.33,60
60293,Engenharia,13903.8,36
60294,Vendas,8005.77,59
60295,RH,6937.13,46
60296,Marketing,14190.97,49
60297,Marketing,8311.67,54
60298,Diretoria,10264.45,58
60299,Diretoria,10521.69,49
60300,Engenharia,7200.31,27
60301,Vendas,9590.28,29
60302,Engenharia,7998.76,49
60303,Vendas,14478.99,26
60304,Marketing,12103.79,31
60305,RH,13821.88,31
60306,Engenharia,4401.16,28
60307,Vendas,10142.96,22
60308,Marketing,5670.29,47
60309,RH,10935.5,60
60310,Diretoria,5579.51,24
60311,Vendas,4246.38,38
60312,RH,9304.87,23
60313,Marketing,9769.07,64
60314,Engenharia,13437.22,35
60315,Vendas,8342.45,44
60316,Engenharia,12630.51,58
60317,Engenharia,5470.17,34
60318,Diretoria,10479.92,38
60319,TI,5608.68,54
60320,Engenharia,3124.29,40
60321,Vendas,11470.02,38
60322,Engenharia,14840.05,61
60323,RH,3956.72,31
60324,Vendas,9545.57,37
60325,Diretoria,5178.68,50
60326,RH,3355.09,21
60327,RH,5783.75,53
60328,RH,9473.06,64
60329,RH,13697.51,52
60330,Vendas,8613.08,37
60331,RH,7026.45,60
60332,RH,3475.22,26
60333,Vendas,14827.27,53
60334,Diretoria,9240.47,30
60335,TI,5037.48,36
60336,RH,14157.29,59
60337,RH,12236.4,40
60338,Vendas,13724.66,32
60339,Marketing,11899.26,55
60340,RH,4042.25,32
60341,TI,9602.36,44
60342,Diretoria,10529.81,48
60343,TI,11719.02,30
60344,RH,7451.05,25
60345,Diretoria,9365.29,26
60346,RH,4078.07,46
60347,Marketing,6076.6,46
60348,Vendas,5774.73,46
60349,Diretoria,12258.31,42
60350,TI,6194.82,46
60351,TI,6464.37,29
60352,TI,14833.71,32
60353,Diretoria,3839.86,50
60354,RH,3064.21,53
60355,TI,14668.33,62
60356,Marketing,4246.06,39
60357,Vendas,12231.96,36
60358,Engenharia,14708.24,33
60359,Marketing,13184.49,43
60360,Engenharia,3297.78,22
60361,Engenharia,5454.87,23
60362,Engenharia,13365.65,41
60363,Diretoria,5114.71,61
60364,Marketing,7078.28,25
60365,Marketing,13212.62,63
60366,Vendas,7828.18,34
60367,TI,5938.52,35
60368,RH,12617.86,44
60369,RH,6026.42,28
60370,Vendas,7844.38,40
60371,Diretoria,12834.57,27
60372,Diretoria,12347.12,52
60373,Marketing,7306.06,25
60374,TI,5739.44,63
60375,Diretoria,6776.14,36
60376,Diretoria,10238.03,37
60377,RH,8016.97,35
60378,RH,11291.97,64
60379,TI,14886.04,60
60380,Diretoria,13752.4,37
60381,Marketing,6117.19,47
60382,TI,11523.56,39
60383,Marketing,12381.66,23
60384,Marketing,14094.02,52
60385,Diretoria,7415.86,41
60386,Diretoria,13884.34,53
60387,TI,11202.55,30
60388,RH,13970.43,39
60389,RH,13284.58,25
60390,RH,10075.68,46
60391,Marketing,12739.33,60
60392,Engenharia,13494.42,63
60393,Engenharia,8106.7,50
60394,Marketing,4110.9,51
60395,Marketing,9186.64,50
60396,RH,5687.07,43
60397,Vendas,11846.94,31
60398,Diretoria,9386.93,33
60399,RH,10075.29,21
60400,RH,6402.24,20
60401,Engenharia,10780.82,43
60402,RH,6211.87,46
60403,Vendas,11199.63,44
60404,Marketing,4258.6,25
60405,TI,8583.04,58
60406,Marketing,4166.08,40
60407,Diretoria,10211.82,50
60408,Marketing,4891.93,56
60409,Marketing,11941.55,35
60410,Vendas,9173.92,20
60411,Diretoria,8294.05,30
60412,Marketing,3530.38,38
60413,Diretoria,13996.53,60
60414,TI,11211.63,51
60415,Vendas,8326.78,56
60416,Marketing,11729.79,39
60417,Engenharia,13351.04,57
60418,Marketing,14406.14,60
60419,TI,12673.96,37
60420,Marketing,13981.79,64
60421,Vendas,10575.34,21
60422,TI,4300.2,62
60423,RH,4565.79,56
60424,RH,5897.25,37
60425,Engenharia,8556.05,52
60426,Engenharia,11896.61,37
60427,Engenharia,8109.92,44
60428,Diretoria,5568.75,24
60429,Vendas,14549.47,36
60430,Diretoria,3337.37,63
60431,Engenharia,11880.92,53
60432,Marketing,12423.82,30
60433,Vendas,4317.96,40
60434,Diretoria,14413.51,53
60435,Vendas,9924.44,53
60436,RH,13971.26,50
60437,TI,10218.55,20
60438,Vendas,13237.47,43
60439,Marketing,14925.37,50
60440,RH,4091.0,25
60441,Diretoria,3316.59,28
60442,RH,5503.73,40
60443,TI,13407.05,44
60444,Marketing,11448.54,29
60445,TI,13094.36,49
60446,Vendas,3352.75,62
60447,Engenharia,14696.6,35
60448,Engenharia,12776.49,27
60449,Vendas,6230.7,48
60450,RH,12870.7,50
60451,Vendas,10972.96,62
60452,Marketing,5604.88,31
60453,TI,14405.13,27
60454,Diretoria,4247.41,21
60455,Diretoria,4273.51,27
60456,Engenharia,9146.11,42
60457,Vendas,12061.75,59
60458,Diretoria,6788.07,34
60459,RH,8232.74,39
60460,Vendas,9639.87,49
60461,Marketing,14305.46,24
60462,Diretoria,12329.81,41
60463,TI,12446.06,62
60464,Vendas,7051.42,55
60465,Vendas,11900.4,28
60466,Marketing,13972.44,21
60467,Diretoria,4159.05,60
60468,Marketing,3196.74,64
60469,TI,8897.04,39
60470,RH,9501.31,37
60471,Vendas,7073.27,38
60472,Marketing,4845.42,59
60473,Vendas,7469.3,26
60474,Marketing,11079.16,43
60475,Marketing,7073.95,28
60476,Vendas,6317.29,42
60477,Vendas,10294.53,30
60478,Vendas,14075.13,41
60479,Marketing,3403.83,53
60480,TI,3618.14,31
60481,Vendas,3240.63,20
60482,Diretoria,8826.71,25
60483,TI,4594.41,27
60484,RH,10595.85,25
60485,Diretoria,12186.08,43
60486,Diretoria,13842.83,59
60487,Vendas,14091.2,22
60488,RH,9091.78,39
60489,Vendas,11186.36,28
60490,Marketing,4904.91,51
60491,TI,6221.9,62
60492,Vendas,5979.0,65
60493,Marketing,10455.67,25
60494,Marketing,5100.86,39
60495,TI,5490.1,30
60496,Marketing,5737.94,55
60497,Marketing,7118.43,38
60498,Diretoria,8446.44,40
60499,Marketing,4911.91,29
60500,Engenharia,9136.29,41
60501,Diretoria,10792.53,40
60502,Vendas,12314.18,28
60503,Engenharia,6309.26,39
60504,Diretoria,3311.17,27
60505,Marketing,13198.66,62
60506,Marketing,12541.19,53
60507,Diretoria,9638.57,63
60508,Diretoria,4324.99,28
60509,Diretoria,14381.32,30
60510,TI,13676.77,34
60511,RH,8692.66,60
60512,Diretoria,4984.51,55
60513,TI,6187.77,29
60514,TI,5638.35,61
60515,Engenharia,8613.14,53
60516,TI,7891.63,29
60517,Engenharia,10039.55,37
60518,Vendas,4844.09,46
60519,Diretoria,8349.09,61
60520,Diretoria,3817.22,65
60521,Diretoria,9626.57,34
60522,TI,12956.07,48
60523,Marketing,11637.75,21
60524,TI,3902.44,64
60525,TI,6542.59,38
60526,TI,12759.6,65
60527,Diretoria,10185.02,45
60528,Diretoria,14306.19,53
60529,Diretoria,7306.37,44
60530,Engenharia,3383.12,37
60531,Engenharia,10360.34,39
60532,TI,7283.69,52
60533,Marketing,3623.04,55
60534,Engenharia,6261.04,57
60535,RH,5247.46,33
60536,TI,13090.96,33
60537,Engenharia,12504.77,35
60538,Engenharia,11777.95,24
60539,Marketing,4508.61,64
60540,Vendas,4659.07,38
60541,RH,14087.46,25
60542,RH,8166.05,31
60543,Marketing,3413.24,59
60544,Vendas,11261.79,47
60545,Diretoria,3189.4,55
60546,Engenharia,8604.23,55
60547,Engenharia,13009.89,26
60548,Diretoria,4017.79,43
60549,Vendas,5961.09,65
60550,RH,13603.59,32
60551,Vendas,8738.74,57
60552,Engenharia,7455.08,53
60553,Marketing,10982.44,51
60554,TI,9183.45,40
60555,TI,5235.47,21
60556,Diretoria,12659.74,22
60557,Engenharia,12418.95,59
60558,TI,4193.86,34
60559,Vendas,3274.08,56
60560,Diretoria,11376.8,35
60561,Marketing,11258.83,38
60562,Engenharia,7519.79,38
60563,TI,3244.71,58
60564,Vendas,5203.76,60
60565,Vendas,7816.19,40
60566,RH,5881.26,52
60567,Vendas,3406.89,27
60568,Engenharia,3038.77,60
60569,Diretoria,7726.95,35
60570,Diretoria,5580.03,20
60571,TI,3064.52,52
60572,TI,10102.21,42
60573,Vendas,10557.37,51
60574,TI,7933.14,50
60575,TI,9185.81,45
60576,TI,8559.37,59
60577,Vendas,8973.84,24
60578,Vendas,13327.31,43
60579,RH,14097.82,24
60580,Diretoria,8119.77,55
60581,Marketing,9103.23,29
60582,Vendas,10573.38,30
60583,RH,3533.13,31
60584,Marketing,14166.19,26
60585,RH,12775.04,35
60586,Marketing,5123.11,40
60587,Diretoria,7780.64,31
60588,Diretoria,6676.88,29
60589,RH,12088.27,35
60590,Marketing,5668.69,31
60591,Diretoria,10954.38,21
60592,Diretoria,4487.56,27
60593,Diretoria,13121.4,32
60594,RH,13956.33,53
60595,Marketing,10311.24,58
60596,Marketing,6460.42,24
60597,RH,14690.83,25
60598,TI,13582.68,21
60599,Engenharia,3206.62,28
60600,Vendas,3472.24,50
60601,TI,7651.79,38
60602,Vendas,8129.25,37
60603,Engenharia,4373.83,58
60604,RH,3436.31,52
60605,Diretoria,5055.58,42
60606,Marketing,14089.14,47
60607,Diretoria,6229.99,26
60608,Vendas,3050.54,37
60609,Diretoria,10077.52,55
60610,Vendas,14591.78,27
60611,RH,9788.07,44
60612,TI,11565.58,39
60613,RH,8595.54,32
60614,Vendas,4692.76,59
60615,RH,5046.13,24
60616,Marketing,12705.72,62
60617,Diretoria,10824.91,56
60618,RH,10656.13,34
60619,Vendas,10979.0,42
60620,RH,8450.56,36
60621,Vendas,10122.15,42
60622,Marketing,9320.02,54
60623,RH,6693.71,51
60624,Vendas,14023.21,51
60625,Engenharia,3901.49,55
60626,Engenharia,3669.57,57
60627,Marketing,8212.44,65
60628,TI,9356.82,22
60629,Diretoria,12504.62,23
60630,Vendas,10376.94,21
60631,TI,8468.1,24
60632,Marketing,9591.32,33
60633,Diretoria,6316.71,44
60634,Diretoria,3377.54,34
60635,Diretoria,5112.31,52
60636,Diretoria,3841.91,36
60637,Vendas,3713.09,24
60638,Diretoria,6755.94,27
60639,Diretoria,12899.66,35
60640,Marketing,5977.86,36
60641,TI,14356.23,62
60642,Vendas,7904.0,26
60643,Engenharia,7877.34,48
60644,Marketing,8127.93,23
60645,TI,9338.86,47
60646,Vendas,5315.7,60
60647,RH,4900.72,22
60648,Diretoria,13711.86,45
60649,RH,8060.59,27
60650,TI,5742.25,38
60651,Engenharia,12914.79,58
60652,Vendas,6661.19,34
60653,TI,14992.0,49
60654,Engenharia,4083.37,26
60655,RH,14042.71,27
60656,Diretoria,11565.04,33
60657,Marketing,12427.43,21
60658,Marketing,9317.27,52
60659,Vendas,11168.34,56
60660,Diretoria,7168.16,37
60661,Engenharia,4008.59,36
60662,Diretoria,3859.08,45
60663,TI,7065.54,36
60664,RH,14311.51,59
60665,TI,4239.31,24
60666,RH,14693.26,59
60667,Marketing,6812.86,21
60668,RH,4041.92,37
60669,TI,8268.3,39
60670,Diretoria,9044.17,23
60671,Engenharia,5099.86,55
60672,TI,7847.07,60
60673,Vendas,8204.61,43
60674,Marketing,14636.63,38
60675,Marketing,6270.23,33
60676,Marketing,5865.75,23
60677,Marketing,10928.91,27
60678,Marketing,5158.27,41
60679,Vendas,7632.42,53
60680,Marketing,9222.59,51
60681,RH,4434.35,43
60682,Marketing,4881.05,35
60683,TI,4314.45,30
60684,Marketing,9260.03,53
60685,TI,4773.06,29
60686,RH,14876.78,35
60687,RH,3947.4,46
60688,Marketing,13390.88,33
60689,Diretoria,10441.0,37
60690,Vendas,13658.5,44
60691,Vendas,6319.81,47
60692,Engenharia,9783.28,48
60693,Marketing,4049.05,64
60694,RH,5293.54,64
60695,Diretoria,4787.47,36
60696,Vendas,5466.12,32
60697,Engenharia,4996.76,39
60698,Vendas,5272.18,48
60699,TI,8513.64,48
60700,Marketing,7803.76,54
60701,TI,10618.76,24
60702,Diretoria,9342.54,48
60703,Engenharia,6516.46,51
60704,Engenharia,13880.12,34
60705,Engenharia,14454.43,23
60706,TI,14250.77,39
60707,Marketing,8902.38,29
60708,RH,9397.44,54
60709,Vendas,12553.41,63
60710,Marketing,3025.07,62
60711,TI,5554.66,41
60712,Marketing,6619.92,22
60713,Engenharia,5460.61,32
60714,Engenharia,5586.26,20
60715,Engenharia,14523.58,57
60716,TI,10032.49,38
60717,RH,11549.03,47
60718,Marketing,5494.01,24
60719,TI,4384.5,28
60720,Vendas,5332.8,28
60721,TI,9872.21,24
60722,RH,8224.17,52
60723,Engenharia,14709.57,35
60724,Engenharia,6450.8,52
60725,Marketing,4638.15,46
60726,Diretoria,5138.81,38
60727,Engenharia,12463.95,47
60728,Diretoria,14097.58,41
60729,Vendas,12818.19,63
60730,Vendas,10510.49,26
60731,Vendas,10951.46,38
60732,Engenharia,3575.99,26
60733,RH,5152.88,62
60734,Vendas,5163.72,36
60735,Engenharia,10965.61,21
60736,TI,4601.74,41
60737,Diretoria,5705.9,34
60738,RH,12483.08,51
60739,RH,8556.4,33
60740,TI,12942.15,23
60741,Engenharia,11897.12,37
60742,Vendas,14451.8,54
60743,Marketing,12021.45,59
60744,Marketing,6045.8,40
60745,Diretoria,9563.31,65
60746,Diretoria,3785.41,45
60747,Diretoria,3947.97,59
60748,Engenharia,10778.22,64
60749,TI,3422.56,46
60750,Marketing,6021.38,35
60751,Vendas,6754.44,34
60752,Vendas,5400.73,64
60753,Vendas,7058.72,63
60754,RH,12445.66,50
60755,Diretoria,14418.38,47
60756,Marketing,10879.51,37
60757,TI,6488.86,60
60758,Diretoria,13561.97,35
60759,Vendas,7976.35,54
60760,Vendas,12875.93,51
60761,Vendas,6797.43,45
60762,TI,4056.93,55
60763,Marketing,8356.67,57
60764,Diretoria,10489.04,49
60765,RH,13592.57,20
60766,Diretoria,14255.04,52
60767,Vendas,14185.88,65
60768,Diretoria,12725.65,49
60769,RH,9406.01,45
60770,Diretoria,10576.59,39
60771,Vendas,5311.73,65
60772,Engenharia,5814.67,51
60773,RH,13979.74,62
60774,TI,12801.1,61
60775,Engenharia,14529.15,48
60776,RH,13507.56,53
60777,Marketing,10111.75,61
60778,TI,11835.37,61
60779,Diretoria,10952.96,61
60780,Vendas,3921.21,35
60781,RH,6221.34,25
60782,Diretoria,12409.58,21
60783,Marketing,6311.23,31
60784,Diretoria,14218.28,40
60785,Marketing,4134.91,53
60786,TI,12575.18,56
60787,TI,4490.2,23
60788,TI,3518.23,43
60789,Vendas,7891.9,51
60790,Diretoria,10121.99,43
60791,Vendas,8318.58,24
60792,Vendas,7413.46,38
60793,Marketing,10482.99,42
60794,Vendas,7672.15,43
60795,Marketing,6226.77,43
60796,Engenharia,11643.83,43
60797,RH,13925.44,56
60798,Diretoria,11805.74,55
60799,Vendas,7793.04,37
60800,TI,7271.98,35
60801,Marketing,5211.71,23
60802,RH,14029.58,63
60803,RH,8692.0,52
60804,Engenharia,7975.68,36
60805,Diretoria,6294.53,65
60806,Marketing,9725.72,45
60807,Diretoria,11961.71,50
60808,Diretoria,5809.5,20
60809,Diretoria,9289.77,49
60810,RH,8649.57,45
60811,Diretoria,3989.78,48
60812,Diretoria,7878.67,59
60813,Engenharia,6942.49,22
60814,RH,8710.36,28
60815,TI,6031.03,54
60816,RH,14371.93,44
60817,RH,14404.86,61
60818,Diretoria,3608.39,51
60819,Marketing,9360.35,65
60820,Diretoria,5434.91,42
60821,Marketing,4748.62,56
60822,Vendas,8264.04,64
60823,TI,7473.91,20
60824,RH,13093.1,42
60825,TI,10073.23,31
60826,Diretoria,14242.27,40
60827,Diretoria,3757.79,43
60828,Marketing,6661.81,62
60829,Vendas,6517.29,60
60830,Vendas,7433.32,62
60831,Vendas,7923.49,50
60832,Vendas,10045.83,37
60833,TI,6993.58,33
60834,RH,3642.43,54
60835,RH,14612.68,49
60836,RH,4991.93,51
60837,Vendas,3837.91,65
60838,RH,8258.77,54
60839,RH,7508.15,29
60840,Vendas,4882.93,65
60841,Engenharia,9270.07,34
60842,Diretoria,12712.78,32
60843,Marketing,13532.88,29
60844,Engenharia,6860.61,51
60845,Diretoria,8879.09,34
60846,Vendas,11827.34,28
60847,Marketing,9616.76,57
60848,Marketing,14967.22,25
60849,Engenharia,11938.42,30
60850,TI,13198.85,60
60851,TI,8860.59,55
60852,Diretoria,6595.25,31
60853,TI,8554.81,57
60854,Marketing,7149.63,51
60855,TI,4307.1,55
60856,Engenharia,9397.75,38
60857,Marketing,7341.36,50
60858,Diretoria,6877.49,26
60859,RH,8016.77,41
60860,Diretoria,13605.82,26
60861,TI,5410.12,24
60862,Marketing,3401.76,29
60863,Marketing,3545.65,49
60864,Marketing,5361.95,44
60865,Diretoria,7902.51,38
60866,Marketing,12420.04,64
60867,Vendas,5586.47,26
60868,Vendas,10138.83,47
60869,Engenharia,11238.03,62
60870,RH,10521.45,37
60871,Diretoria,4131.67,40
60872,RH,4062.47,43
60873,TI,7754.95,41
60874,Marketing,7678.28,44
60875,Marketing,13908.56,55
60876,TI,10561.74,58
60877,Marketing,10769.78,34
60878,Diretoria,3227.58,42
60879,RH,3136.83,25
60880,Engenharia,11046.2,65
60881,Marketing,10590.87,28
60882,Marketing,10270.31,51
60883,Marketing,9872.12,53
60884,Vendas,8293.28,37
60885,TI,4601.1,44
60886,Marketing,3769.96,54
60887,Vendas,11140.49,21
60888,Marketing,5071.74,56
60889,Vendas,9232.59,42
60890,Diretoria,3791.36,53
60891,TI,9618.37,59
60892,Vendas,11912.3,21
60893,Marketing,4301.49,65
60894,Diretoria,10414.29,31
60895,Engenharia,9485.24,25
60896,Engenharia,7568.17,24
60897,Vendas,13958.09,62
60898,Engenharia,13121.91,56
60899,Engenharia,13582.24,33
60900,Engenharia,7674.17,55
60901,TI,8046.01,51
60902,TI,3496.99,37
60903,Diretoria,8930.09,24
60904,Marketing,13662.32,22
60905,Marketing,3455.87,36
60906,RH,4462.25,50
60907,Vendas,3649.08,55
60908,Engenharia,8417.94,65
60909,Vendas,12065.92,51
60910,Engenharia,7990.66,49
60911,Vendas,8144.96,46
60912,RH,11816.81,44
60913,Vendas,14450.6,32
60914,Marketing,12944.05,35
60915,TI,9591.54,52
60916,RH,3037.45,56
60917,Vendas,3132.44,39
60918,TI,3972.86,60
60919,Diretoria,8185.03,24
60920,TI,12360.33,34
60921,Marketing,4461.0,26
60922,Diretoria,9574.54,25
60923,Diretoria,9864.13,54
60924,Diretoria,12113.92,50
60925,Vendas,4103.42,40
60926,Vendas,14274.34,26
60927,Vendas,6593.97,46
60928,Engenharia,6561.5,63
60929,Vendas,4134.94,48
60930,TI,5042.92,25
60931,Marketing,8474.71,46
60932,RH,9961.9,48
60933,TI,7366.64,22
60934,TI,5279.41,58
60935,TI,4522.45,25
60936,Engenharia,8844.17,25
60937,TI,12926.94,51
60938,Engenharia,7255.61,21
60939,Engenharia,9061.6,56
60940,Vendas,3256.21,25
60941,RH,11381.53,31
60942,Engenharia,3272.17,42
60943,Vendas,7435.34,36
60944,TI,5405.35,40
60945,TI,12471.08,54
60946,Marketing,4217.34,30
60947,TI,8790.83,20
60948,Diretoria,4558.96,39
60949,RH,14043.22,29
60950,Engenharia,12412.28,64
60951,Diretoria,6531.6,47
60952,Engenharia,13469.03,52
60953,Engenharia,5317.86,35
60954,Engenharia,10516.83,21
60955,Marketing,4219.13,57
60956,RH,14703.89,58
60957,Engenharia,8660.75,62
60958,Vendas,11436.49,25
60959,TI,12457.35,65
60960,TI,6987.91,63
60961,Diretoria,6789.95,41
60962,Marketing,11989.25,28
60963,Vendas,4894.48,30
60964,RH,10905.74,65
60965,RH,7644.45,28
60966,RH,13843.6,60
60967,RH,14917.64,39
60968,Vendas,9042.13,55
60969,Engenharia,6413.55,44
60970,Diretoria,11384.54,45
60971,TI,14152.45,39
60972,Vendas,6046.19,36
60973,Marketing,3346.14,62
60974,TI,12735.43,44
60975,Engenharia,6506.77,31
60976,Diretoria,9656.77,22
60977,RH,5087.21,63
60978,Vendas,3047.45,61
60979,Vendas,11759.29,31
60980,TI,6434.93,59
60981,Marketing,13329.78,61
60982,Engenharia,8093.91,56
60983,RH,5581.76,28
60984,Vendas,14430.41,57
60985,Engenharia,3014.81,20
60986,Engenharia,9890.79,45
60987,Marketing,3091.3,26
60988,Diretoria,9899.11,64
60989,Vendas,6123.0,65
60990,Engenharia,11331.61,36
60991,RH,4586.82,61
60992,RH,11911.18,64
60993,Marketing,5157.69,29
60994,TI,8117.57,53
60995,RH,13144.85,44
60996,TI,14719.73,26
60997,Engenharia,10162.33,32
60998,Vendas,4048.23,41
60999,Diretoria,6177.02,60
61000,Vendas,7260.57,57
61001,TI,8641.91,20
61002,Diretoria,5068.61,44
61003,TI,13196.74,55
61004,TI,13871.4,25
61005,Diretoria,3136.7,64
61006,Vendas,14587.51,40
61007,Marketing,3643.36,24
61008,Engenharia,13037.69,48
61009,Engenharia,10511.19,33
61010,RH,6801.87,57
61011,TI,3008.79,46
61012,RH,13560.32,55
61013,TI,14902.72,41
61014,Vendas,13850.08,55
61015,Engenharia,6477.06,63
61016,RH,13389.13,36
61017,Marketing,6806.89,55
61018,Engenharia,5019.54,60
61019,TI,7052.06,37
61020,Marketing,9697.79,65
61021,Diretoria,12255.85,49
61022,Engenharia,14338.12,57
61023,RH,10496.24,39
61024,Diretoria,6043.51,40
61025,Diretoria,10565.93,57
61026,Vendas,3105.75,24
61027,RH,4286.95,34
61028,TI,3146.33,53
61029,RH,13010.31,38
61030,Marketing,14868.32,56
61031,Marketing,4708.91,22
61032,Engenharia,13244.73,21
61033,Marketing,12122.67,62
61034,RH,9201.83,31
61035,RH,3102.71,53
61036,Diretoria,10972.97,42
61037,TI,3958.39,62
61038,Engenharia,12641.11,31
61039,RH,14552.73,61
61040,RH,7624.93,28
61041,Diretoria,4204.19,44
61042,Diretoria,6528.98,21
61043,TI,7181.16,30
61044,Marketing,10077.39,52
61045,Marketing,5844.54,57
61046,RH,7881.94,45
61047,RH,5707.51,34
61048,Engenharia,14713.08,28
61049,Engenharia,12187.51,53
61050,Marketing,3603.29,53
61051,Engenharia,6104.46,31
61052,TI,8210.59,43
61053,Diretoria,3552.84,38
61054,Marketing,7030.88,48
61055,RH,9407.3,58
61056,Marketing,12113.85,55
61057,Marketing,6513.07,29
61058,Diretoria,9587.45,62
61059,Diretoria,11071.86,26
61060,Engenharia,4684.67,51
61061,Engenharia,4916.37,56
61062,Vendas,5826.72,53
61063,Diretoria,3712.26,47
61064,Marketing,10142.76,47
61065,Marketing,8978.93,29
61066,Marketing,13153.2,27
61067,Diretoria,9616.72,36
61068,Diretoria,11586.77,25
61069,Vendas,13268.14,53
61070,Engenharia,11254.82,23
61071,TI,12119.33,37
61072,Marketing,12039.47,45
61073,RH,4617.07,28
61074,Engenharia,6032.18,20
61075,TI,7883.02,25
61076,Marketing,3268.52,53
61077,RH,5972.47,52
61078,Marketing,4272.99,22
